"ResponseId","LICENSE","AGE","GENDER","GENDER_OTHER_TEXT","ZIPCODE","COUNTY","COUNTY_OTHER_TEXT","INCOME","COSTS","FREQUENCY","DURATION","SKILL","REASONS_N","REASON_FUN","REASON_FOOD","REASON_SELL","REASON_CHARTER","REASON_OTHER","REASON_OTHER_TEXT","LOCATIONS_N","LOCATION_VESSEL","LOCATION_SHORE","LOCATION_PIER","ZONES_N","ZONE_1","ZONE_2","ZONE_3","ZONE_4","ZONE_5","ZONE_6","ZONE_7","ZONE_8","ZONE_9","ZONE_10","ZONE_11","ZONE_12","ZONE_13","ZONE_14","ZONE_15","ZONE_16","ZONE_17","ZONE_18","ZONE_19","ZONE_20","ZONE_21","ZONE_22","ZONE_23","ZONE_24","ZONE_25","ZONE_26","ZONE_27","ZONE_28","ZONE_29","ZONE_30","ZONE_31","ZONE_32","ZONE_33","ZONE_34","ZONE_35","ZONE_36","ZONE_37","ZONE_38","ZONE_39","ZONE_40","ZONE_41","ZONE_42","ZONE_43","ZONE_44","ZONE_45","ZONE_46","ZONE_47","ZONE_48","ZONE_49","ZONE_50","ZONE_51","ZONE_52","ZONE_53","ZONE_54","ZONE_55","ZONE_56","ZONE_57","ZONE_58","ZONE_59","ZONE_60","ZONE_61","ZONE_62","ZONE_63","ZONE_64","ZONE_65","ZONE_66","ZONE_67","ZONE_68","ZONE_69","ZONE_70","ZONE_71","ZONE_72","ZONE_73","ZONE_74","ZONE_75","ZONE_76","PRESSURES_N","PRESSURE_STORMS","PRESSURE_HABLOSS","PRESSURE_WQUALITY","PRESSURE_FISHPOP","PRESSURE_ANGLERS","PRESSURE_DEVELOP","PRESSURE_COSTS","PRESSURE_POLICY","SPECIES_OFTEN_N","SPECIES_SNOOK","SPECIES_SEATROUT","SPECIES_REDDRUM","SPECIES_TARPON","SPECIES_SHEEPSHEAD","SPECIES_SNAPPER","SPECIES_GROUPER","SPECIES_OTHER","SPECIES_OTHER_TEXT","HABITAT_SEAGRASS","HABITAT_HARDBTM","HABITAT_ARTREEF","HABITAT_RIVER","HABITAT_SHORELINE","HABITAT_INFRASTR","AR_RELIEF","AR_SIZE","AR_DEPTH","AR_COMPLEX","AR_MATERIAL_CONCRETE","AR_MATERIAL_PREFAB","AR_MATERIAL_ROCK","AR_MATERIAL_TIRE","CONCRETE_ATTRACTFISH","CONCRETE_WORSEWQ","CONCRETE_SEDSTABILIZE","CONCRETE_DAMAGEHAB","CONCRETE_RESTORETOOL","TIRE_ATTRACTFISH","TIRE_WORSEWQ","TIRE_SEDSTABILIZE","TIRE_DAMAGEHAB","TIRE_RESTORETOOL","FUNDING","AWARE","ACTION_MONITOR","ACTION_STABILIZE","ACTION_COVER","ACTION_REMOVEPART","ACTION_REMOVEALL"
"R_6fUWOpavznDQ6WZ","Saltwater","55 - 64","Male",NA,"33548","Hillsborough",NA,"$100,000 or more",150,"A few times","20 years or more","Good",1,1,0,0,0,0,NA,1,1,0,0,15,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,"Often","Often","Often","Sometimes","Rarely","Rarely","Rarely","Rarely","Cobia","Often","Sometimes","Rarely","Rarely","Often","Often","Not sure","Not sure","Deep","Complex","Not sure","Not sure","Often","Never","Agree","Somewhat disagree","Agree","Disagree","Agree","Somewhat agree","Agree","Somewhat disagree","Agree","Strongly disagree","Supportive","No",2.33,0.98,1.16,10,10
"R_3Rlt1eXee1gtFNR","Saltwater","18 - 24","Male",NA,"33547","Hillsborough",NA,"$25,000 or less",18,"About once a week","10 - 19 years","Good",2,1,1,0,0,0,NA,3,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,1,1,0,2,"Always","Sometimes","Often","Sometimes","Rarely","Sometimes","Never","Never",NA,"Often","Never","Never","Sometimes","Often","Often",NA,NA,NA,NA,NA,NA,NA,NA,"Agree","Strongly disagree","Agree","Disagree","Agree","Strongly disagree","Strongly agree","Somewhat agree","Agree","Strongly disagree","Supportive","No",3.1,7.92,10,10,10
"R_6mDlLetPYoWHCG5","Saltwater","55 - 64",NA,NA,NA,NA,NA,NA,NA,"About once a week","10 - 19 years","Good",1,1,0,0,0,0,NA,1,1,0,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,1,0,0,"Sometimes","Never","Sometimes","Sometimes","Never","Sometimes","Sometimes","Never",NA,"Never","Sometimes","Sometimes","Sometimes","Never","Often","Not sure","Small","Deep","Complex","Always","Rarely","Often","Not sure","Agree","Disagree","Agree","Disagree","Strongly agree","Agree","Disagree","Agree","Disagree","Strongly agree","Supportive","No",5.92,10,4.08,3.71,4.09
"R_17p80Fd72RN8bL6","Saltwater","65 or older","Male",NA,"34221","Manatee",NA,"$100,000 or more",200,"About once a month","20 years or more","Excellent",1,1,0,0,0,0,NA,2,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,6,1,0,1,1,1,1,1,0,2,"Always","Rarely","Often","Rarely","Never","Never","Never","Never",NA,"Often","Rarely","Never","Always","Often","Sometimes",NA,NA,NA,NA,NA,NA,NA,NA,"Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Somewhat disagree","Strongly agree","Strongly disagree","Supportive","No",0,0,0.78,8.45,8.96
"R_6KpznehIECCIlQZ","Saltwater","55 - 64","Male",NA,"34698","Pinellas",NA,"$25,001 - $50,000",30,"About once a month","20 years or more","Excellent",1,1,0,0,0,0,NA,1,1,0,0,18,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Often","Often","Often","Never","Rarely","Never","Never","Rarely","Flounder","Often","Rarely","Rarely","Sometimes","Often","Rarely","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Agree","Disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Agree","Somewhat disagree","Agree","Disagree","Neutral","No",0.1,0.1,0.1,9.92,9.93
"R_50gI1ojHj4Mhjt7","Saltwater","55 - 64","Male",NA,"33566","Hillsborough",NA,"$100,000 or more",75,"About once a month","20 years or more","Good",1,1,0,0,0,0,NA,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,3,"Often","Often","Often","Rarely","Sometimes","Sometimes","Rarely","Sometimes","Permit","Always","Rarely","Rarely","Rarely","Always","Often","Moderate","Medium","Moderate","Moderate","Rarely","Rarely","Sometimes","Not sure","Agree","Disagree","Somewhat agree","Disagree","Somewhat agree","Strongly disagree","Strongly agree","Disagree","Agree","Strongly disagree","Supportive","No",0.32,0.24,0.28,6.99,9.79
"R_3kKI6tIH3bVZfUZ","Saltwater","55 - 64","Female",NA,"33624","Hillsborough",NA,"$50,001 - $75,000",150,"A few times","20 years or more","Good",1,1,0,0,0,0,NA,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,1,1,1,0,0,"Sometimes","Never","Never","Sometimes","Sometimes","Sometimes","Never","Never",NA,"Never","Never","Never","Never","Never","Always",NA,NA,NA,NA,NA,NA,NA,NA,"Disagree","Somewhat agree","Somewhat disagree","Strongly agree","Disagree","Disagree","Agree","Disagree","Agree","Strongly disagree","Supportive","No",0.15,0.21,0.21,0.12,10
"R_2htmhBJuNHmmmvD","Saltwater","55 - 64","Male",NA,"33706","Pinellas",NA,"$75,001 - $100,000",100,"A few times","5 - 9 years","Excellent",1,1,0,0,0,0,NA,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,1,0,0,0,0,2,"Always","Always","Rarely","Rarely","Sometimes","Rarely","Rarely","Sometimes","lady fish","Sometimes","Never","Never","Sometimes","Always","Sometimes",NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Supportive","No",10,6.81,4.93,0.23,0.19
"R_6wuXRmyt3XfOp7X","Saltwater","65 or older","Male",NA,"34684","Pinellas",NA,"$25,000 or less",40,"About once a week","20 years or more","Excellent",1,1,0,0,0,0,NA,2,1,0,1,18,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0,0,1,0,0,0,4,"Sometimes","Always","Always","Never","Often","Always","Rarely","Sometimes",NA,"Sometimes","Sometimes","Sometimes","Never","Sometimes","Often","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Not sure","Somewhat agree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Supportive","No",4.93,5.94,4.97,5.9,4.97
"R_6jq8w16n0EHj3Hx","Saltwater","45 - 54","Male",NA,"33813","Polk",NA,"$100,000 or more",500,"A few times","20 years or more","Good",1,1,0,0,0,0,NA,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,1,1,1,1,0,2,"Never","Never","Never","Never","Never","Often","Always","Sometimes","Kingfish","Never","Always","Often","Never","Never","Always","Moderate","Large","Deep","Complex","Always","Sometimes","Always","Not sure","Strongly agree","Strongly disagree","Somewhat agree","Strongly disagree","Somewhat disagree","Somewhat disagree","Somewhat agree","Disagree","Somewhat disagree","Disagree","Supportive","No",0.69,5.6,0.67,0.93,3.95
"R_1YEpvoSobEvKpOc","Saltwater","55 - 64","Male",NA,"33647","Hillsborough",NA,"$100,000 or more",15,"A few times","20 years or more","Excellent",1,1,0,0,0,0,NA,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Always","Always","Always","Rarely","Never","Never","Never","Never",NA,"Often","Always","Never","Never","Always","Often",NA,NA,NA,NA,NA,NA,NA,NA,"Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Agree","Somewhat agree","Somewhat disagree","Agree","Disagree","Supportive","No",0.76,9.94,9.79,0.79,9.86
"R_596o3smIYRDLRF5","Saltwater","25 - 34","Male",NA,"33602","Hillsborough",NA,"$100,000 or more",75,"About once a week","1 - 4 years","Fair",2,1,1,0,0,0,NA,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,"Sometimes","Sometimes","Often","Rarely","Sometimes","Often","Often","Never",NA,"Rarely","Sometimes","Often","Often","Often","Always","Moderate","Small","Moderate","Not sure","Often","Rarely","Often","Not sure","Agree","Somewhat disagree","Agree","Agree","Somewhat agree","Agree","Somewhat disagree","Somewhat disagree","Somewhat agree","Disagree","Supportive","No",7.08,7.54,0.9,0,0
"R_3zqNNwUC9JMmpZ5","Saltwater","55 - 64",NA,"Loop tackle,Serious fly guy","34222","Manatee",NA,"$25,000 or less",20,"Many times a week","20 years or more","Excellent",1,0,0,0,0,1,"Not your average angler",1,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,7,1,1,1,1,1,1,0,1,4,"Always","Always","Always","Always","Sometimes","Rarely","Never","Never","Spanish mackerel","Often","Often","Often","Often","Often","Often","Moderate","Medium","Shallow","Moderate","Sometimes","Rarely","Always","Never","Agree","Somewhat agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Agree","Disagree","Strongly agree","Disagree","Supportive","No",0.69,5.02,2.88,10,10
"R_6PgExXRkoPHhthM","Saltwater","45 - 54","Male",NA,"33571","Hillsborough",NA,NA,150,"About once a month","20 years or more","Fair",1,1,0,0,0,0,NA,2,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sometimes","Sometimes","Sometimes","Rarely","Sometimes","Sometimes","Rarely","Sometimes","Sharks","Rarely","Often","Rarely","Rarely","Sometimes","Always","Not sure","Small","Moderate","Simple","Not sure","Not sure","Not sure","Not sure","Somewhat agree","Somewhat agree","Agree","Somewhat disagree","Disagree","Disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Neutral","Yes",7.84,1.48,2.97,9.46,0.68
"R_7t9xhyRZJrd147R","Saltwater","45 - 54","Male",NA,"34208","Manatee",NA,"$100,000 or more",100,"About once a month","10 - 19 years","Excellent",1,1,0,0,0,0,NA,2,1,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,4,0,1,1,1,1,0,0,0,6,"Always","Often","Always","Often","Rarely","Often","Often","Sometimes","Jack, flounder, pompano, triple tail, Cobia","Often","Often","Sometimes","Often","Always","Often","Moderate","Small","Shallow","Simple","Sometimes","Sometimes","Sometimes","Never","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Disagree","Strongly agree","Disagree","Strongly agree","Strongly disagree","Neutral","No",1.09,1.26,1.18,4.69,10
"R_1PTRttQxzxSJ4oe","Saltwater","55 - 64","Male",NA,"33615","Hillsborough",NA,"$50,001 - $75,000",55,"About once a month","20 years or more","Excellent",1,1,0,0,0,0,NA,1,1,0,0,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Sometimes","Always","Always","Sometimes","Rarely","Rarely","Never","Rarely",NA,"Always","Always","Rarely","Often","Always","Sometimes","Moderate","Medium","Moderate","Moderate","Sometimes","Sometimes","Often","Not sure","Strongly agree","Strongly disagree","Somewhat agree","Strongly disagree","Agree","Somewhat disagree","Disagree","Somewhat disagree","Agree","Somewhat agree","Supportive","No",8.69,7.42,3.96,8.54,10
"R_1xS326g12rd8y83","Saltwater","55 - 64","Male",NA,"33813","Polk",NA,NA,125,"About once a week","20 years or more","Good",1,1,0,0,0,0,NA,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Sometimes","Often","Sometimes","Sometimes","Often","Often","Rarely","Never",NA,"Always","Sometimes","Sometimes","Sometimes","Often","Sometimes","Moderate","Small","Moderate","Moderate","Often","Rarely","Rarely","Never","Agree","Strongly disagree","Agree","Strongly disagree","Agree","Strongly disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Supportive","No",0.03,0,0,0,10
"R_6PGik2OY9BivoBy","Saltwater","55 - 64","Male",NA,"33770","Pinellas",NA,"$75,001 - $100,000",150,"A few times","20 years or more","Excellent",1,1,0,0,0,0,NA,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,2,"Often","Sometimes","Sometimes","Sometimes","Sometimes","Rarely","Often","Never",NA,"Often","Often","Sometimes","Never","Sometimes","Sometimes","High","Medium","Deep","Complex","Sometimes","Never","Often","Never","Agree","Somewhat agree","Somewhat agree","Disagree","Agree","Somewhat agree","Agree","Somewhat agree","Agree","Disagree","Supportive","No",8.13,5.28,10,8.86,4.61
"R_6e4My1r7BZa5kBw","Saltwater","45 - 54","Male",NA,"33543","Pasco",NA,"$100,000 or more",100,"A few times","5 - 9 years","Good",2,1,1,0,0,0,NA,1,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,4,"Sometimes","Always","Always","Never","Often","Often","Never","Sometimes",NA,"Often","Never","Never","Rarely","Often","Sometimes",NA,NA,NA,NA,NA,NA,NA,NA,"Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat disagree","Somewhat agree","Supportive","No",7.96,7.43,4.13,2.06,0.9
"R_6Pn69HcXNKM4E3v","Saltwater","55 - 64","Male",NA,"33702","Pinellas",NA,"$100,000 or more",50,"About once a week","20 years or more","Good",1,1,0,0,0,0,NA,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,1,1,1,1,0,0,1,"Rarely","Sometimes","Sometimes","Always","Never","Never","Never","Never",NA,"Often","Sometimes","Never","Often","Often","Rarely",NA,NA,NA,NA,NA,NA,NA,NA,"Agree","Somewhat disagree","Agree","Somewhat disagree","Agree","Agree","Agree","Agree","Agree","Disagree","Supportive","No",0.94,10,0.95,0.94,10
"R_79n1QANSiODrd6r","Saltwater","55 - 64","Male",NA,"33510","Hillsborough",NA,"$25,001 - $50,000",10,"About once a month","20 years or more","Excellent",1,1,0,0,0,0,NA,3,1,1,1,28,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,5,0,1,1,1,1,1,0,0,0,"Sometimes","Sometimes","Sometimes","Rarely","Sometimes","Sometimes","Sometimes","Sometimes","Flounder,snapper, mackerel","Often","Sometimes","Sometimes","Sometimes","Always","Often","High","Large","Moderate","Moderate","Sometimes","Sometimes","Sometimes","Never","Agree","Disagree","Agree","Disagree","Agree","Strongly disagree","Agree","Strongly disagree","Strongly agree","Strongly disagree","Supportive","No",0.21,0.21,0.66,10,10
"R_5ojL8UyXY9vSOjt","Saltwater","45 - 54","Male",NA,"33572","Hillsborough",NA,"$75,001 - $100,000",100,"About once a week","1 - 4 years","Excellent",1,1,0,0,0,0,NA,1,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,"Sometimes","Often","Often","Never","Often","Sometimes","Sometimes","Sometimes",NA,"Often","Often","Sometimes","Often","Often","Often","High","Medium","Moderate","Complex","Sometimes","Rarely","Often","Never","Agree","Disagree","Agree","Disagree","Agree","Somewhat agree","Disagree","Somewhat agree","Somewhat agree","Agree","Supportive","No",1.36,4.75,4.99,4.87,0.63
"R_1rHqMu09tCr6dHX","Saltwater","35 - 44","Male",NA,"33609","Hillsborough",NA,"$100,000 or more",100,"About once a month","20 years or more","Good",1,1,0,0,0,0,NA,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5,0,1,1,1,1,0,1,0,2,"Always","Sometimes","Often","Sometimes","Rarely","Sometimes","Sometimes","Sometimes",NA,"Often","Sometimes","Sometimes","Rarely","Always","Sometimes","Not sure","Small","Moderate","Simple","Not sure","Not sure","Not sure","Not sure","Somewhat agree","Disagree","Agree","Disagree","Agree","Somewhat disagree","Agree","Somewhat disagree","Somewhat agree","Somewhat disagree","Supportive","No",5.19,9.3,10,10,3.04
"R_7cwQtSo4VPeZeVw","Saltwater","55 - 64","Male",NA,"33702","Pinellas",NA,"$100,000 or more",50,"About once a month","10 - 19 years","Excellent",2,1,1,0,0,0,NA,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,3,"Always","Always","Always","Rarely","Never","Rarely","Sometimes","Never",NA,"Often","Often","Never","Never","Often","Sometimes",NA,NA,NA,NA,NA,NA,NA,NA,"Agree","Disagree","Agree","Disagree","Agree","Agree","Agree","Agree","Agree","Agree","Neutral","No",1.74,8.08,4.77,8.07,8.05
"R_7PYz92R04oXi8nY","Saltwater","55 - 64","Male",NA,"33618","Hillsborough",NA,"$100,000 or more",100,"A few times","20 years or more","Good",1,1,0,0,0,0,NA,1,1,0,0,15,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,"Often","Often","Often","Rarely","Rarely","Rarely","Rarely","Never",NA,"Often","Sometimes","Never","Often","Often","Often",NA,NA,NA,NA,NA,NA,NA,NA,"Agree","Disagree","Agree","Disagree","Agree","Disagree","Agree","Disagree","Agree","Disagree","Supportive","No",0.95,1.04,1.07,1.09,10
"R_6f0RLJU9OVY29g7","Saltwater","55 - 64","Male",NA,"33596","Hillsborough",NA,"$50,001 - $75,000",150,"About once a week","1 - 4 years","Excellent",2,1,1,0,0,0,NA,2,1,0,1,19,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,"Rarely","Rarely","Rarely","Sometimes","Often","Often","Sometimes","Rarely",NA,"Often","Often","Often","Sometimes","Often","Often","Moderate","Medium","Shallow","Not sure","Sometimes","Not sure","Sometimes","Not sure","Agree","Disagree","Agree","Disagree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Supportive","No",1.09,8.34,7.87,5.43,2.29
"R_772pieRvKq5MMxY","Saltwater","55 - 64","Male",NA,"34208","Manatee",NA,NA,150,"About once a week","5 - 9 years","Excellent",2,1,1,0,0,0,NA,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"Sometimes","Often","Often","Sometimes","Never","Often","Always","Never",NA,"Often","Often","Always","Sometimes","Sometimes","Sometimes","Not sure","Not sure","Deep","Complex","Often","Sometimes","Often","Not sure","Strongly agree","Disagree","Strongly agree","Strongly disagree","Strongly agree","Agree","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","Supportive","No",3.06,5.17,5.09,6.86,5.19
